State,District,Date,Year,Month,Avg_rainfall
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-14,2022,1,27.79462506
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-15,2022,1,0.181012122
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-16,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-17,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-18,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-09,2022,1,0.216516153
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-19,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-20,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-21,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-22,2022,1,0.853750085
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-23,2022,1,1.844328231
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-24,2022,1,0.003848289
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-25,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-26,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-27,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-28,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-29,2022,1,0.0
Chhattisgarh,Gaurela-Pendra-Marwahi,2022-01-30,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-03,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-04,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-05,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-01,2022,1,0.021661125
Chhattisgarh,Janjgir - Champa,2022-01-06,2022,1,0.00409013
Chhattisgarh,Janjgir - Champa,2022-01-07,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-08,2022,1,6.37e-05
Chhattisgarh,Janjgir - Champa,2022-01-10,2022,1,5.729883711
Chhattisgarh,Janjgir - Champa,2022-01-11,2022,1,2.666847678
Chhattisgarh,Janjgir - Champa,2022-01-12,2022,1,15.603872
Chhattisgarh,Janjgir - Champa,2022-01-13,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-14,2022,1,1.89789684
Chhattisgarh,Janjgir - Champa,2022-01-15,2022,1,0.131368355
Chhattisgarh,Janjgir - Champa,2022-01-16,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-17,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-09,2022,1,0.009384364
Chhattisgarh,Janjgir - Champa,2022-01-18,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-19,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-20,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-21,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-22,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-23,2022,1,0.698571294
Chhattisgarh,Janjgir - Champa,2022-01-24,2022,1,0.206876489
Chhattisgarh,Janjgir - Champa,2022-01-25,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-26,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-27,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-28,2022,1,0.070545189
Chhattisgarh,Janjgir - Champa,2022-01-29,2022,1,0.0
Chhattisgarh,Janjgir - Champa,2022-01-30,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-03,2022,1,6.32e-05
Chhattisgarh,Jashpur,2022-01-04,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-05,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-06,2022,1,0.002332011
Chhattisgarh,Jashpur,2022-01-07,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-01,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-08,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-10,2022,1,3.718581439
Chhattisgarh,Jashpur,2022-01-11,2022,1,0.912860951
Chhattisgarh,Jashpur,2022-01-12,2022,1,10.59192229
Chhattisgarh,Jashpur,2022-01-13,2022,1,0.851334721
Chhattisgarh,Jashpur,2022-01-14,2022,1,61.84542459
Chhattisgarh,Jashpur,2022-01-15,2022,1,2.529503469
Chhattisgarh,Jashpur,2022-01-16,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-17,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-18,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-09,2022,1,0.013457648
Chhattisgarh,Jashpur,2022-01-19,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-20,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-21,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-22,2022,1,0.270124638
Chhattisgarh,Jashpur,2022-01-23,2022,1,0.455082282
Chhattisgarh,Jashpur,2022-01-24,2022,1,0.524551926
Chhattisgarh,Jashpur,2022-01-25,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-26,2022,1,0.000189476
Chhattisgarh,Jashpur,2022-01-27,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-28,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-29,2022,1,0.0
Chhattisgarh,Jashpur,2022-01-30,2022,1,0.000272068
Chhattisgarh,Kabirdham,2022-01-03,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-04,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-05,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-01,2022,1,0.005447609
Chhattisgarh,Kabirdham,2022-01-06,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-07,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-08,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-10,2022,1,8.717739916
Chhattisgarh,Kabirdham,2022-01-11,2022,1,3.785114203
Chhattisgarh,Kabirdham,2022-01-12,2022,1,19.86112289
Chhattisgarh,Kabirdham,2022-01-13,2022,1,0.008498269
Chhattisgarh,Kabirdham,2022-01-14,2022,1,20.13436131
Chhattisgarh,Kabirdham,2022-01-15,2022,1,0.464000061
Chhattisgarh,Kabirdham,2022-01-16,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-17,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-09,2022,1,0.230413414
Chhattisgarh,Kabirdham,2022-01-18,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-19,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-20,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-21,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-22,2022,1,0.040857064
Chhattisgarh,Kabirdham,2022-01-23,2022,1,0.430544935
Chhattisgarh,Kabirdham,2022-01-24,2022,1,0.003506898
Chhattisgarh,Kabirdham,2022-01-25,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-26,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-27,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-28,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-29,2022,1,0.0
Chhattisgarh,Kabirdham,2022-01-30,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-01,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-03,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-04,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-05,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-06,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-07,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-08,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-09,2022,1,0.005626786
Chhattisgarh,Kondagaon,2022-01-10,2022,1,6.928744182
Chhattisgarh,Kondagaon,2022-01-11,2022,1,8.129837329
Chhattisgarh,Kondagaon,2022-01-12,2022,1,65.74106432
Chhattisgarh,Kondagaon,2022-01-13,2022,1,6.141314055
Chhattisgarh,Kondagaon,2022-01-14,2022,1,39.07674277
Chhattisgarh,Kondagaon,2022-01-15,2022,1,1.369165527
Chhattisgarh,Kondagaon,2022-01-16,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-17,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-18,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-19,2022,1,0.00210219
Chhattisgarh,Kondagaon,2022-01-21,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-22,2022,1,0.044557289
Chhattisgarh,Kondagaon,2022-01-23,2022,1,0.015309428
Chhattisgarh,Kondagaon,2022-01-24,2022,1,0.004638528
Chhattisgarh,Kondagaon,2022-01-25,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-26,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-27,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-28,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-29,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-20,2022,1,0.0
Chhattisgarh,Kondagaon,2022-01-30,2022,1,0.0
Chhattisgarh,Korba,2022-01-03,2022,1,0.0
Chhattisgarh,Korba,2022-01-04,2022,1,0.0
Chhattisgarh,Korba,2022-01-05,2022,1,0.0
Chhattisgarh,Korba,2022-01-06,2022,1,0.037535642
Chhattisgarh,Korba,2022-01-01,2022,1,0.062156538
Chhattisgarh,Korba,2022-01-07,2022,1,0.0
Chhattisgarh,Korba,2022-01-08,2022,1,0.0
Chhattisgarh,Korba,2022-01-10,2022,1,6.811156561
Chhattisgarh,Korba,2022-01-11,2022,1,0.968947043
Chhattisgarh,Korba,2022-01-12,2022,1,6.417412161
Chhattisgarh,Korba,2022-01-13,2022,1,0.130045289
Chhattisgarh,Korba,2022-01-14,2022,1,27.01521682
Chhattisgarh,Korba,2022-01-15,2022,1,0.227216677
Chhattisgarh,Korba,2022-01-16,2022,1,0.0
Chhattisgarh,Korba,2022-01-17,2022,1,0.0
Chhattisgarh,Korba,2022-01-09,2022,1,0.081027953
Chhattisgarh,Korba,2022-01-18,2022,1,0.0
Chhattisgarh,Korba,2022-01-19,2022,1,0.0
Chhattisgarh,Korba,2022-01-20,2022,1,0.0
Chhattisgarh,Korba,2022-01-21,2022,1,0.0
Chhattisgarh,Korba,2022-01-22,2022,1,0.188196183
Chhattisgarh,Korba,2022-01-23,2022,1,0.415771123
Chhattisgarh,Korba,2022-01-24,2022,1,0.009133558
Chhattisgarh,Korba,2022-01-25,2022,1,0.0
Chhattisgarh,Korba,2022-01-26,2022,1,0.0
Chhattisgarh,Korba,2022-01-27,2022,1,0.0
Chhattisgarh,Korba,2022-01-28,2022,1,0.000522288
Chhattisgarh,Korba,2022-01-29,2022,1,0.0
Chhattisgarh,Korba,2022-01-30,2022,1,0.0
Chhattisgarh,Korea,2022-01-01,2022,1,0.049266616
Chhattisgarh,Korea,2022-01-03,2022,1,0.0
Chhattisgarh,Korea,2022-01-04,2022,1,0.0
Chhattisgarh,Korea,2022-01-05,2022,1,0.0
Chhattisgarh,Korea,2022-01-06,2022,1,0.270709343
Chhattisgarh,Korea,2022-01-07,2022,1,0.0
Chhattisgarh,Korea,2022-01-08,2022,1,0.0
Chhattisgarh,Korea,2022-01-09,2022,1,0.523459933
Chhattisgarh,Korea,2022-01-10,2022,1,21.10972947
Chhattisgarh,Korea,2022-01-11,2022,1,2.052001665
Chhattisgarh,Korea,2022-01-12,2022,1,3.164810274
Chhattisgarh,Korea,2022-01-13,2022,1,1.52986122
Chhattisgarh,Korea,2022-01-14,2022,1,1.91111628
Chhattisgarh,Korea,2022-01-15,2022,1,0.089965124
Chhattisgarh,Korea,2022-01-16,2022,1,0.0
Chhattisgarh,Korea,2022-01-17,2022,1,0.0
Chhattisgarh,Korea,2022-01-18,2022,1,0.0
Chhattisgarh,Korea,2022-01-19,2022,1,0.0
Chhattisgarh,Korea,2022-01-21,2022,1,0.0
Chhattisgarh,Korea,2022-01-22,2022,1,2.239274781
Chhattisgarh,Korea,2022-01-23,2022,1,1.568631905
Chhattisgarh,Korea,2022-01-24,2022,1,0.000604052
Chhattisgarh,Korea,2022-01-25,2022,1,0.0
Chhattisgarh,Korea,2022-01-26,2022,1,0.0
Chhattisgarh,Korea,2022-01-27,2022,1,0.0
Chhattisgarh,Korea,2022-01-28,2022,1,0.0
Chhattisgarh,Korea,2022-01-29,2022,1,0.0
Chhattisgarh,Korea,2022-01-20,2022,1,0.0
Chhattisgarh,Korea,2022-01-30,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-03,2022,1,0.108065309
Chhattisgarh,Mahasamund,2022-01-04,2022,1,0.09616355
Chhattisgarh,Mahasamund,2022-01-01,2022,1,1.056522999
Chhattisgarh,Mahasamund,2022-01-05,2022,1,0.002660962
Chhattisgarh,Mahasamund,2022-01-06,2022,1,0.269428484
Chhattisgarh,Mahasamund,2022-01-07,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-08,2022,1,0.005049781
Chhattisgarh,Mahasamund,2022-01-10,2022,1,5.052490136
Chhattisgarh,Mahasamund,2022-01-11,2022,1,6.542622995
Chhattisgarh,Mahasamund,2022-01-12,2022,1,21.22431334
Chhattisgarh,Mahasamund,2022-01-13,2022,1,0.570195847
Chhattisgarh,Mahasamund,2022-01-14,2022,1,3.591089622
Chhattisgarh,Mahasamund,2022-01-15,2022,1,0.323972164
Chhattisgarh,Mahasamund,2022-01-16,2022,1,0.000211667
Chhattisgarh,Mahasamund,2022-01-09,2022,1,0.065048434
Chhattisgarh,Mahasamund,2022-01-17,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-18,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-19,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-20,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-21,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-22,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-23,2022,1,0.050122854
Chhattisgarh,Mahasamund,2022-01-24,2022,1,0.455961944
Chhattisgarh,Mahasamund,2022-01-25,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-26,2022,1,0.000120953
Chhattisgarh,Mahasamund,2022-01-27,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-28,2022,1,0.199330269
Chhattisgarh,Mahasamund,2022-01-29,2022,1,0.0
Chhattisgarh,Mahasamund,2022-01-30,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-03,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-04,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-05,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-01,2022,1,0.036996737
Chhattisgarh,Mungeli,2022-01-06,2022,1,0.002271189
Chhattisgarh,Mungeli,2022-01-07,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-08,2022,1,0.003432475
Chhattisgarh,Mungeli,2022-01-10,2022,1,7.316094438
Chhattisgarh,Mungeli,2022-01-11,2022,1,0.523596318
Chhattisgarh,Mungeli,2022-01-12,2022,1,9.536299448
Chhattisgarh,Mungeli,2022-01-13,2022,1,0.39916396
Chhattisgarh,Mungeli,2022-01-14,2022,1,28.2942822
Chhattisgarh,Mungeli,2022-01-15,2022,1,0.212422931
Chhattisgarh,Mungeli,2022-01-16,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-17,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-09,2022,1,0.178129011
Chhattisgarh,Mungeli,2022-01-18,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-19,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-20,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-21,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-22,2022,1,0.115100959
Chhattisgarh,Mungeli,2022-01-23,2022,1,0.484359224
Chhattisgarh,Mungeli,2022-01-24,2022,1,0.015148108
Chhattisgarh,Mungeli,2022-01-25,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-26,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-27,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-28,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-29,2022,1,0.0
Chhattisgarh,Mungeli,2022-01-30,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-01,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-03,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-04,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-05,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-06,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-07,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-08,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-09,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-10,2022,1,2.893979586
Chhattisgarh,Narainpur,2022-01-11,2022,1,1.847952643
Chhattisgarh,Narainpur,2022-01-12,2022,1,60.4589994
Chhattisgarh,Narainpur,2022-01-13,2022,1,5.214642485
Chhattisgarh,Narainpur,2022-01-14,2022,1,43.85692859
Chhattisgarh,Narainpur,2022-01-15,2022,1,0.940328402
Chhattisgarh,Narainpur,2022-01-16,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-17,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-18,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-19,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-21,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-22,2022,1,0.149636615
Chhattisgarh,Narainpur,2022-01-23,2022,1,0.000573235
Chhattisgarh,Narainpur,2022-01-24,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-25,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-26,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-27,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-28,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-29,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-20,2022,1,0.0
Chhattisgarh,Narainpur,2022-01-30,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-03,2022,1,0.055805779
Chhattisgarh,Raigarh,2022-01-04,2022,1,0.000316272
Chhattisgarh,Raigarh,2022-01-05,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-01,2022,1,0.012164306
Chhattisgarh,Raigarh,2022-01-06,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-07,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-08,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-10,2022,1,3.885575206
Chhattisgarh,Raigarh,2022-01-11,2022,1,3.621293502
Chhattisgarh,Raigarh,2022-01-12,2022,1,27.03814133
Chhattisgarh,Raigarh,2022-01-13,2022,1,0.014917493
Chhattisgarh,Raigarh,2022-01-14,2022,1,16.03458216
Chhattisgarh,Raigarh,2022-01-15,2022,1,0.766189062
Chhattisgarh,Raigarh,2022-01-16,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-17,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-09,2022,1,0.002104425
Chhattisgarh,Raigarh,2022-01-18,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-19,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-20,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-21,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-22,2022,1,0.021084796
Chhattisgarh,Raigarh,2022-01-23,2022,1,0.413748581
Chhattisgarh,Raigarh,2022-01-24,2022,1,0.655457388
Chhattisgarh,Raigarh,2022-01-25,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-26,2022,1,2.84e-05
Chhattisgarh,Raigarh,2022-01-27,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-28,2022,1,0.008697479
Chhattisgarh,Raigarh,2022-01-29,2022,1,0.0
Chhattisgarh,Raigarh,2022-01-30,2022,1,0.081890105
Chhattisgarh,Raipur,2022-01-03,2022,1,0.099199905
Chhattisgarh,Raipur,2022-01-04,2022,1,0.046024958
Chhattisgarh,Raipur,2022-01-01,2022,1,1.289569094
Chhattisgarh,Raipur,2022-01-05,2022,1,0.010522251
Chhattisgarh,Raipur,2022-01-06,2022,1,0.082378148
Chhattisgarh,Raipur,2022-01-07,2022,1,0.0
Chhattisgarh,Raipur,2022-01-08,2022,1,0.003065693
Chhattisgarh,Raipur,2022-01-10,2022,1,6.339399038
Chhattisgarh,Raipur,2022-01-11,2022,1,9.213971176
Chhattisgarh,Raipur,2022-01-12,2022,1,16.04946863
Chhattisgarh,Raipur,2022-01-13,2022,1,0.091871909
Chhattisgarh,Raipur,2022-01-14,2022,1,6.573440006
Chhattisgarh,Raipur,2022-01-15,2022,1,0.125100069
Chhattisgarh,Raipur,2022-01-16,2022,1,0.00726866
Chhattisgarh,Raipur,2022-01-17,2022,1,0.0
Chhattisgarh,Raipur,2022-01-09,2022,1,0.021716976
Chhattisgarh,Raipur,2022-01-18,2022,1,0.0
Chhattisgarh,Raipur,2022-01-19,2022,1,0.0
Chhattisgarh,Raipur,2022-01-20,2022,1,0.000613139
Chhattisgarh,Raipur,2022-01-21,2022,1,0.0
Chhattisgarh,Raipur,2022-01-22,2022,1,0.0
Chhattisgarh,Raipur,2022-01-23,2022,1,1.518793956
Chhattisgarh,Raipur,2022-01-24,2022,1,0.018760066
Chhattisgarh,Raipur,2022-01-25,2022,1,0.005162232
Chhattisgarh,Raipur,2022-01-26,2022,1,0.0
Chhattisgarh,Raipur,2022-01-27,2022,1,0.0
Chhattisgarh,Raipur,2022-01-28,2022,1,0.058811867
Chhattisgarh,Raipur,2022-01-29,2022,1,0.0
Chhattisgarh,Raipur,2022-01-30,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-03,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-01,2022,1,0.151149734
Chhattisgarh,Raj Nandgaon,2022-01-04,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-05,2022,1,0.001725388
Chhattisgarh,Raj Nandgaon,2022-01-06,2022,1,0.002948133
Chhattisgarh,Raj Nandgaon,2022-01-07,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-08,2022,1,0.002891095
Chhattisgarh,Raj Nandgaon,2022-01-09,2022,1,0.009076114
Chhattisgarh,Raj Nandgaon,2022-01-10,2022,1,4.508764491
Chhattisgarh,Raj Nandgaon,2022-01-11,2022,1,14.40717915
Chhattisgarh,Raj Nandgaon,2022-01-12,2022,1,18.8480546
Chhattisgarh,Raj Nandgaon,2022-01-13,2022,1,0.006520115
Chhattisgarh,Raj Nandgaon,2022-01-14,2022,1,2.655814907
Chhattisgarh,Raj Nandgaon,2022-01-15,2022,1,0.521217044
Chhattisgarh,Raj Nandgaon,2022-01-16,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-17,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-18,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-19,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-20,2022,1,9.98e-05
Chhattisgarh,Raj Nandgaon,2022-01-21,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-22,2022,1,0.023528025
Chhattisgarh,Raj Nandgaon,2022-01-23,2022,1,0.271488451
Chhattisgarh,Raj Nandgaon,2022-01-24,2022,1,0.032354599
Chhattisgarh,Raj Nandgaon,2022-01-25,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-26,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-27,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-28,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-29,2022,1,0.0
Chhattisgarh,Raj Nandgaon,2022-01-30,2022,1,0.0
Chhattisgarh,Sukma,2022-01-01,2022,1,0.002136199
Chhattisgarh,Sukma,2022-01-03,2022,1,0.0
Chhattisgarh,Sukma,2022-01-04,2022,1,0.0
Chhattisgarh,Sukma,2022-01-05,2022,1,0.0
Chhattisgarh,Sukma,2022-01-06,2022,1,0.0
Chhattisgarh,Sukma,2022-01-07,2022,1,0.0
Chhattisgarh,Sukma,2022-01-08,2022,1,0.0
Chhattisgarh,Sukma,2022-01-09,2022,1,0.0
Chhattisgarh,Sukma,2022-01-10,2022,1,0.0
Chhattisgarh,Sukma,2022-01-11,2022,1,1.07e-05
Chhattisgarh,Sukma,2022-01-12,2022,1,5.139438314
Chhattisgarh,Sukma,2022-01-13,2022,1,5.482928423
Chhattisgarh,Sukma,2022-01-14,2022,1,5.60111363
Chhattisgarh,Sukma,2022-01-15,2022,1,0.583075502
Chhattisgarh,Sukma,2022-01-16,2022,1,0.0
Chhattisgarh,Sukma,2022-01-17,2022,1,0.028625066
Chhattisgarh,Sukma,2022-01-18,2022,1,0.0
Chhattisgarh,Sukma,2022-01-19,2022,1,0.0
Chhattisgarh,Sukma,2022-01-21,2022,1,0.0
Chhattisgarh,Sukma,2022-01-22,2022,1,0.0
Chhattisgarh,Sukma,2022-01-23,2022,1,0.0
Chhattisgarh,Sukma,2022-01-24,2022,1,0.002841145
Chhattisgarh,Sukma,2022-01-25,2022,1,1.07e-05
Chhattisgarh,Sukma,2022-01-26,2022,1,0.0
Chhattisgarh,Sukma,2022-01-27,2022,1,0.0
Chhattisgarh,Sukma,2022-01-28,2022,1,0.0
Chhattisgarh,Sukma,2022-01-29,2022,1,0.0
Chhattisgarh,Sukma,2022-01-20,2022,1,0.0
Chhattisgarh,Sukma,2022-01-30,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-03,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-04,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-05,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-06,2022,1,0.131111237
Chhattisgarh,Surajpur,2022-01-07,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-01,2022,1,0.05188004
Chhattisgarh,Surajpur,2022-01-08,2022,1,0.002785958
Chhattisgarh,Surajpur,2022-01-09,2022,1,0.190295986
Chhattisgarh,Surajpur,2022-01-10,2022,1,18.41882009
Chhattisgarh,Surajpur,2022-01-11,2022,1,5.78855695
Chhattisgarh,Surajpur,2022-01-12,2022,1,11.30346744
Chhattisgarh,Surajpur,2022-01-13,2022,1,2.449189237
Chhattisgarh,Surajpur,2022-01-14,2022,1,8.7236287
Chhattisgarh,Surajpur,2022-01-15,2022,1,0.101166078
Chhattisgarh,Surajpur,2022-01-16,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-17,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-18,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-19,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-20,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-21,2022,1,0.000134888
Chhattisgarh,Surajpur,2022-01-22,2022,1,1.576115611
Chhattisgarh,Surajpur,2022-01-23,2022,1,2.5881603
Chhattisgarh,Surajpur,2022-01-24,2022,1,0.131209809
Chhattisgarh,Surajpur,2022-01-25,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-26,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-27,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-28,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-29,2022,1,0.0
Chhattisgarh,Surajpur,2022-01-30,2022,1,0.0
Chhattisgarh,Surguja,2022-01-03,2022,1,0.0
Chhattisgarh,Surguja,2022-01-04,2022,1,0.0
Chhattisgarh,Surguja,2022-01-05,2022,1,0.0
